symbol,entry_date,exit_date,entry_price,exit_price,contracts,strike,expiry_date,entry_iv,hold_iv,pnl,reason,scenario,family
SSO,2025-09-15 09:30:00,2025-12-08 09:30:00,0.9176258895198313,0.0,5,60.16,2025-12-08 09:30:00,0.25,0.25,-458.8129447599157,EXPIRY,risk_unseen_recent_tp500,broad_market
SSO,2025-09-22 09:30:00,2025-12-15 09:30:00,0.9390107974295923,0.0,5,61.51,2025-12-15 09:30:00,0.25,0.25,-469.5053987147961,EXPIRY,risk_unseen_recent_tp500,broad_market
SSO,2025-09-29 09:30:00,2025-12-22 09:30:00,0.9298441839352947,0.0,5,60.85,2025-12-22 09:30:00,0.25,0.25,-464.92209196764736,EXPIRY,risk_unseen_recent_tp500,broad_market
SSO,2025-10-06 09:30:00,2025-12-29 09:30:00,0.9498534022245231,0.0,5,62.25,2025-12-29 09:30:00,0.25,0.25,-474.9267011122615,EXPIRY,risk_unseen_recent_tp500,broad_market
SSO,2025-10-13 09:30:00,2026-01-05 09:30:00,0.9713590502814924,0.0,5,60.54,2026-01-05 09:30:00,0.2555315365525663,0.2555315365525663,-485.6795251407462,EXPIRY,risk_unseen_recent_tp500,broad_market
SSO,2025-10-20 09:30:00,2026-01-12 09:30:00,1.1100354015578038,0.0,4,61.99,2026-01-12 09:30:00,0.26885307886584847,0.26885307886584847,-444.0141606231215,EXPIRY,risk_unseen_recent_tp500,broad_market
SSO,2025-10-27 09:30:00,2026-01-16 09:30:00,1.2598803991750493,0.0,3,64.49,2026-01-19 09:30:00,0.28000463662050423,0.28000463662050423,-377.9641197525148,EXPIRY,risk_unseen_recent_tp500,broad_market
SSO,2025-11-03 09:30:00,2026-01-26 09:30:00,1.3668435970309378,0.0,3,64.08,2026-01-26 09:30:00,0.2920263007998526,0.2920263007998526,-410.0530791092813,EXPIRY,risk_unseen_recent_tp500,broad_market
SSO,2025-11-10 09:30:00,2026-02-02 09:30:00,0.9701537158404037,0.0,5,63.59,2026-02-02 09:30:00,0.25,0.25,-485.07685792020186,EXPIRY,risk_unseen_recent_tp500,broad_market
SSO,2026-01-05 09:30:00,2026-03-30 09:30:00,0.9848895255975094,0.0,5,64.5,2026-03-30 09:30:00,0.25,0.25,-492.4447627987547,EXPIRY,risk_unseen_recent_tp500,broad_market
SSO,2026-01-12 09:30:00,2026-04-06 09:30:00,1.0038082215519264,0.0,4,65.82,2026-04-06 09:30:00,0.25,0.25,-401.5232886207706,EXPIRY,risk_unseen_recent_tp500,broad_market
SSO,2026-01-20 09:30:00,2026-04-14 09:30:00,0.9531912262564592,0.0,5,62.43,2026-04-14 09:30:00,0.25,0.25,-476.5956131282296,EXPIRY,risk_unseen_recent_tp500,broad_market
SSO,2026-01-26 09:30:00,2026-04-20 09:30:00,0.9954549929987273,0.0,5,65.19,2026-04-20 09:30:00,0.25,0.25,-497.72749649936367,EXPIRY,risk_unseen_recent_tp500,broad_market
SSO,2026-02-02 09:30:00,2026-04-27 09:30:00,1.001761095326609,0.0,4,65.63,2026-04-27 09:30:00,0.25,0.25,-400.70443813064355,EXPIRY,risk_unseen_recent_tp500,broad_market
SSO,2026-02-09 09:30:00,2026-05-04 09:30:00,1.1563095744562872,0.0,4,65.21,2026-05-04 09:30:00,0.26743447807799253,0.26743447807799253,-462.5238297825149,EXPIRY,risk_unseen_recent_tp500,broad_market
SSO,2026-04-13 09:30:00,2026-07-06 09:30:00,2.3373403476831136,4.950003662109374,2,63.21,2026-07-06 09:30:00,0.3921300849666768,0.3921300849666768,522.5326628852521,EXPIRY,risk_unseen_recent_tp500,broad_market
SSO,2026-04-20 09:30:00,2026-07-13 09:30:00,2.1299144169945876,0.29999816894530795,2,67.37,2026-07-13 09:30:00,0.3587150980642969,0.3587150980642969,-365.98324960985593,EXPIRY,risk_unseen_recent_tp500,broad_market
SSO,2026-04-27 09:30:00,2026-07-20 09:30:00,1.3979598773715516,0.0,3,68.53,2026-07-20 09:30:00,0.28593071685316673,0.28593071685316673,-419.38796321146543,EXPIRY,risk_unseen_recent_tp500,broad_market
SSO,2026-05-04 09:30:00,2026-07-27 09:30:00,1.0536365431352266,0.0,4,69.01,2026-07-27 09:30:00,0.25,0.25,-421.45461725409064,EXPIRY,risk_unseen_recent_tp500,broad_market
SSO,2026-05-11 09:30:00,2026-08-03 09:30:00,1.1142042648888655,0.0,4,73.02,2026-08-03 09:30:00,0.25,0.25,-445.6817059555462,EXPIRY,risk_unseen_recent_tp500,broad_market
QLD,2023-08-07 09:30:00,2023-10-30 09:30:00,0.9919592712877154,0.0,5,35.87,2023-10-30 09:30:00,0.33381658379051987,0.33381658379051987,-495.9796356438577,EXPIRY,risk_unseen_recent_tp500,nasdaq_100
